# ID ArriveeSysteme TempsPresence SortieSysteme
485 50145.839310 1923.607349 52069.446658
480 49307.436235 2889.426292 52196.862527
503 52339.228692 31.487890 52370.716582
500 52281.101307 124.343224 52405.444531
505 52463.588814 13.899794 52477.488608
506 52477.031325 3.049374 52480.080699
508 52678.069481 3.749722 52681.819203
509 52787.102813 3.428681 52790.531494
478 49296.299848 3756.518912 53052.818760
510 53163.220007 12.326842 53175.546849
479 49297.699867 3941.793290 53239.493156
513 53352.887086 12.903387 53365.790473
487 50546.096178 2849.078515 53395.174693
515 53419.400863 61.276276 53480.677139
495 51565.198636 1918.508950 53483.707586
516 53470.629027 14.042574 53484.671601
501 52283.103651 1361.837003 53644.940654
517 53661.463138 0.451535 53661.914673
518 53791.619610 4.249553 53795.869164
519 53810.010816 44.305785 53854.316601
520 53815.686862 47.857583 53863.544445
507 52509.801499 1353.798279 53863.599779
481 49352.575203 4520.370025 53872.945228
498 52089.216707 2004.525210 54093.741916
524 54109.852699 8.382068 54118.234767
502 52290.136562 2361.938299 54652.074861
528 54647.497134 6.995943 54654.493077
523 54108.152551 572.820293 54680.972844
504 52366.226935 2357.112345 54723.339280
530 54774.774756 12.787887 54787.562642
511 53241.062356 1569.888832 54810.951188
514 53356.959376 1467.189683 54824.149059
533 54946.966800 45.384357 54992.351157
534 55075.029064 22.186488 55097.215552
525 54305.239937 879.995964 55185.235900
536 55187.163935 8.690990 55195.854925
529 54709.366321 766.478330 55475.844651
488 50592.502777 4998.299145 55590.801922
535 55101.408738 514.717543 55616.126281
512 53342.715699 2365.796120 55708.511819
466 48430.903638 7284.449547 55715.353185
537 55596.860844 125.616824 55722.477668
540 55820.814458 18.967052 55839.781511
539 55758.558602 295.448031 56054.006634
527 54491.509575 1628.007640 56119.517215
499 52228.808047 4422.875769 56651.683816
532 54914.091045 1762.000229 56676.091274
522 53938.295680 2850.518406 56788.814086
541 56662.152302 188.132218 56850.284520
538 55600.858489 1253.001016 56853.859505
542 56764.536509 105.840046 56870.376555
543 56888.529563 16.912714 56905.442277
545 56940.326117 46.314232 56986.640349
548 57212.667922 2.397500 57215.065422
521 53908.516141 3400.157272 57308.673413
526 54405.749401 2949.549934 57355.299335
531 54817.063552 2669.549667 57486.613219
549 57650.768759 7.219600 57657.988359
552 57946.618781 5.513166 57952.131947
